de-date;tavg;tmin;tmax;wind;globrad;precip;relhumid
;C_deg;C_deg;C_deg;m/s;MJ m-2 d-1;mm;%
05.04.2018;2.3;-4.3;8.0;0.6;14.10334524;0.0;67.8
06.04.2018;3.9;-0.1;8.8;1.5;16.22980188;0.0;70.5
07.04.2018;6.7;2.6;11.4;3.0;16.78407192;1.8;65.6
08.04.2018;4.3;-2.1;10.2;2.0;17.5761;0.0;56.9
09.04.2018;8.9;0.6;18.2;1.9;17.76268296;0.0;45.3
10.04.2018;14.2;6.0;21.0;2.6;15.15642732;0.0;45.4
11.04.2018;5.4;0.9;14.3;3.5;17.75615616;3.5;63.6
12.04.2018;2.7;-4.2;9.9;0.5;16.89018912;0.0;49.9
13.04.2018;4.7;-2.6;11.6;1.8;9.93378348;0.0;48.8
14.04.2018;5.2;-2.4;11.7;1.0;11.00556036;0.0;50.3
15.04.2018;8.0;-0.9;16.8;1.4;11.32197732;0.0;51.5
16.04.2018;10.7;0.0;20.8;0.8;10.319661;0.0;56.6
17.04.2018;14.0;8.4;19.8;0.6;16.70926284;12.0;68.6
18.04.2018;10.4;7.0;13.4;1.4;15.14644812;25.0;90.9
19.04.2018;8.8;6.7;12.6;2.5;18.86132628;27.9;79.0
20.04.2018;11.0;5.9;16.0;2.8;17.28023724;0.0;45.1
21.04.2018;12.2;6.7;20.2;3.8;19.91151396;8.3;62.8
22.04.2018;3.1;1.0;4.7;3.8;12.2881536;13.0;68.9
23.04.2018;3.7;-2.4;8.0;2.4;16.50418056;0.0;45.4
24.04.2018;6.6;-1.3;12.0;0.5;19.44836352;0.0;45.0
25.04.2018;9.0;5.8;12.8;1.3;18.37751148;0.6;79.0
26.04.2018;9.5;5.1;15.9;2.9;17.9906238;6.8;76.1
27.04.2018;11.4;4.7;15.5;1.1;14.75611704;0.0;56.6
28.04.2018;11.4;4.7;15.5;1.1;14.75611704;0.0;56.6
29.04.2018;10.2;5.8;13.8;1.6;19.40085864;0.0;56.5
30.04.2018;11.6;5.8;16.9;0.9;19.91796336;0.0;54.3
01.05.2018;16.5;10.6;23.8;1.3;17.88054264;8.3;74.6
02.05.2018;22.0;15.0;27.4;1.5;19.79277732;0.0;40.9
03.05.2018;21.0;12.7;28.1;1.0;16.93847988;0.0;57.3
04.05.2018;18.2;11.5;26.7;1.3;18.325575;0.0;44.9
05.05.2018;15.9;10.5;22.2;1.1;15.22133424;0.3;55.4
06.05.2018;18.1;14.1;23.6;1.4;20.89660788;24.3;73.0
07.05.2018;15.0;12.1;19.1;1.1;21.52742508;1.1;73.4
08.05.2018;15.0;6.7;23.8;0.1;23.34526344;0.0;62.9
09.05.2018;15.4;9.4;23.3;1.0;22.1996196;0.0;53.9
10.05.2018;10.8;5.4;17.4;1.3;20.01062988;0.0;47.1
11.05.2018;10.8;4.2;19.2;1.0;20.27443716;0.0;46.4
12.05.2018;17.3;11.7;24.4;1.8;24.14164032;0.0;39.6
13.05.2018;16.2;7.0;24.5;0.9;19.17178596;0.0;56.0
14.05.2018;19.5;8.8;25.8;0.8;19.89001944;0.0;50.4
15.05.2018;16.6;9.3;20.7;0.1;18.58778244;0.6;74.5
16.05.2018;17.1;10.1;23.7;0.1;20.62654452;0.0;70.1
17.05.2018;19.3;10.7;26.2;0.8;16.91111088;0.0;65.0
18.05.2018;19.9;15.8;25.7;1.1;17.30987244;12.0;71.5
19.05.2018;15.5;14.4;18.9;1.1;23.9194548;34.0;91.3
20.05.2018;11.9;10.4;13.7;0.8;21.61711584;25.0;94.9
21.05.2018;13.5;6.5;19.7;1.1;22.56923484;0.0;63.1
22.05.2018;15.2;7.5;21.1;1.6;20.76526404;0.0;66.0
23.05.2018;18.8;11.1;25.0;0.4;25.03557612;0.0;68.8
24.05.2018;18.3;13.4;22.9;0.6;25.3892988;0.0;64.0
25.05.2018;13.8;6.4;18.5;1.5;25.19779032;0.0;54.5
26.05.2018;13.7;6.5;19.9;0.6;26.32534092;0.0;52.3
27.05.2018;18.1;11.9;22.7;1.5;26.51485608;0.0;50.9
28.05.2018;13.5;4.5;18.3;1.0;24.05277756;0.0;53.6
29.05.2018;17.1;13.4;21.7;1.1;24.73476696;0.0;48.4
30.05.2018;18.5;11.3;24.9;1.8;24.95184264;0.0;49.0
31.05.2018;9.2;5.4;13.1;1.6;23.79664872;0.0;51.6
01.06.2018;10.3;4.9;17.6;0.8;21.39485256;0.0;54.1
02.06.2018;10.3;4.9;17.6;0.8;21.39485256;0.0;54.1
03.06.2018;20.5;12.3;25.2;1.6;23.9817024;0.0;45.6
04.06.2018;20.1;15.7;25.7;1.8;23.05948536;0.0;54.3
05.06.2018;15.0;12.2;20.5;1.4;22.62016944;9.3;72.9
06.06.2018;9.4;5.2;12.9;2.0;23.0021226;8.8;69.0
07.06.2018;10.0;3.9;15.8;0.8;22.04140608;1.0;62.8
08.06.2018;12.2;8.0;17.6;1.8;23.91971652;4.0;66.0
09.06.2018;11.2;7.7;14.9;1.1;22.80789504;6.0;65.3
10.06.2018;9.3;3.6;13.7;0.5;21.89379204;1.0;75.8
11.06.2018;12.1;7.1;20.1;0.4;23.28985908;1.0;75.3
12.06.2018;17.0;12.2;24.6;0.9;22.46869872;5.0;64.3
13.06.2018;17.0;14.1;20.1;1.1;24.16254948;13.0;78.5
14.06.2018;14.1;9.3;17.7;0.5;25.7618934;0.0;63.4
15.06.2018;14.2;8.6;19.8;1.1;25.60148424;0.0;60.0
16.06.2018;16.8;7.2;22.9;0.6;25.93100916;0.0;50.8
17.06.2018;18.3;9.0;24.8;0.6;25.450047;0.0;56.6
18.06.2018;20.7;11.0;27.7;0.3;20.0279178;0.0;57.3
19.06.2018;20.3;12.1;26.0;0.6;24.67917252;0.0;69.6
20.06.2018;19.8;17.7;23.5;1.6;24.97377672;0.6;54.5
21.06.2018;19.2;9.9;24.9;1.0;25.46723844;0.0;53.0
22.06.2018;22.5;12.9;30.3;1.1;22.73900436;0.0;59.4
23.06.2018;24.7;17.7;32.4;1.0;24.2502786;0.0;54.6
24.06.2018;23.7;17.8;29.9;1.4;23.81758776;0.0;54.5
25.06.2018;18.0;14.1;23.3;0.9;22.34329632;12.0;68.0
26.06.2018;19.3;11.4;25.3;0.0;24.6325572;0.0;62.6
27.06.2018;20.9;14.3;26.7;0.4;24.13429272;0.0;53.4
28.06.2018;21.1;13.2;27.0;0.3;24.11089272;0.0;53.9
29.06.2018;21.1;13.1;27.3;0.6;17.21574324;0.0;59.4
30.06.2018;22.8;16.3;29.6;1.3;18.95867064;0.0;63.6
01.07.2018;21.7;18.5;28.4;1.8;25.29984744;18.0;77.8
02.07.2018;19.2;15.4;23.5;0.9;24.04436292;1.1;65.8
03.07.2018;17.4;13.0;22.1;1.1;24.44536224;0.0;60.0
04.07.2018;19.0;13.8;25.7;1.3;22.97988792;1.0;59.4
05.07.2018;16.9;13.2;21.9;1.3;22.42352808;1.3;74.3
06.07.2018;18.7;12.9;25.2;0.8;22.96202688;2.0;71.6
07.07.2018;20.4;14.5;25.2;0.6;22.58436636;0.0;63.8
08.07.2018;17.3;15.6;19.8;0.0;22.63680864;36.0;87.8
09.07.2018;17.7;13.6;20.4;0.5;23.58869076;10.0;83.3
10.07.2018;18.8;15.2;22.7;0.5;22.37397372;0.0;79.9
11.07.2018;19.9;16.5;23.4;0.5;22.48513056;0.0;79.5
12.07.2018;21.3;16.0;26.4;0.1;20.84537808;0.0;69.0
13.07.2018;20.8;13.8;26.1;0.1;17.50483836;0.0;68.3
14.07.2018;21.4;15.0;26.5;0.3;15.98118768;0.0;72.6
15.07.2018;23.1;17.9;28.1;0.8;18.58303116;0.0;70.1
16.07.2018;23.7;18.3;29.3;0.8;19.15774272;0.2;70.4
17.07.2018;24.5;18.9;29.8;1.1;20.4787494;19.0;70.0
18.07.2018;20.4;18.8;22.7;1.0;22.01378544;26.5;88.8
19.07.2018;20.5;18.9;21.5;1.6;20.4953976;22.0;89.1
20.07.2018;22.2;20.1;26.5;1.6;19.37061576;19.4;86.8
21.07.2018;21.9;19.4;25.1;2.1;20.47710924;8.0;82.8
22.07.2018;21.1;19.6;24.2;3.0;20.53098648;0.0;82.9
23.07.2018;18.6;17.5;19.9;2.3;18.3967434;0.6;83.5
24.07.2018;18.5;15.7;22.5;1.6;20.2220946;0.0;86.0
25.07.2018;19.2;16.9;23.5;2.4;12.78342072;0.7;75.8
26.07.2018;23.2;18.6;28.5;1.1;14.219694;0.1;66.1
27.07.2018;24.6;20.8;28.2;0.4;16.99977492;0.0;67.0
28.07.2018;24.0;19.7;30.4;0.5;18.09615744;16.0;71.8
29.07.2018;21.6;19.2;25.3;0.8;22.79281284;0.0;76.4
30.07.2018;18.1;13.5;21.8;1.0;23.68840428;0.0;76.4
31.07.2018;19.7;13.1;25.5;0.8;22.61573604;0.0;65.5
01.08.2018;20.8;11.9;28.1;0.4;21.4683678;0.0;63.6
02.08.2018;22.3;14.2;29.7;0.0;19.3283928;0.0;64.4
03.08.2018;22.6;15.2;29.6;0.4;18.17485848;0.0;63.9
04.08.2018;22.6;15.5;29.8;0.4;21.95224812;0.0;68.0
05.08.2018;22.2;16.8;29.1;0.5;18.68733648;5.0;68.3
06.08.2018;21.1;15.0;26.8;0.5;18.787356;5.0;71.4
07.08.2018;18.8;13.9;24.2;0.5;19.47873708;0.0;71.8
08.08.2018;18.0;14.0;22.2;1.1;20.1501054;0.0;65.4
09.08.2018;17.2;10.9;24.1;0.4;19.41728544;0.0;64.9
10.08.2018;19.9;11.4;27.8;0.3;22.01469624;0.0;64.1
11.08.2018;20.8;12.6;28.4;0.8;20.55580668;0.0;60.0
12.08.2018;20.8;12.4;27.7;1.0;20.11060548;0.0;59.8
13.08.2018;18.8;14.0;22.4;1.6;20.65210308;0.0;58.3
14.08.2018;18.8;13.5;24.3;0.6;14.68964628;0.0;59.1
15.08.2018;18.5;12.9;24.2;0.8;16.95092184;12.0;79.8
16.08.2018;19.6;16.8;22.9;0.9;19.16394264;2.0;79.3
17.08.2018;17.6;12.3;23.3;0.0;16.97561532;0.0;70.0
18.08.2018;17.0;9.8;23.7;0.4;18.94426884;0.0;66.5
19.08.2018;18.7;10.5;27.1;0.6;15.93785556;0.0;64.8
20.08.2018;21.1;16.1;27.3;0.6;13.722597;0.0;63.0
21.08.2018;18.5;14.5;27.4;1.3;18.67318776;6.0;80.5
22.08.2018;15.2;10.7;18.9;1.9;18.0424512;0.0;62.6
23.08.2018;13.9;6.5;20.6;0.9;17.02559196;0.0;64.1
24.08.2018;15.3;7.3;23.3;0.5;18.8205786;0.0;68.3
25.08.2018;17.1;7.5;26.8;0.4;18.11656224;0.0;64.9
26.08.2018;18.5;9.4;28.2;0.5;17.90577432;0.0;61.1
27.08.2018;19.3;9.9;29.4;0.3;16.7869476;0.0;61.9
28.08.2018;20.1;10.0;30.5;0.3;17.53887492;0.0;61.6
29.08.2018;20.9;12.4;30.0;0.8;15.48661284;0.0;57.6
30.08.2018;20.2;13.9;29.4;0.9;11.85189624;5.0;58.4
31.08.2018;17.6;13.0;22.1;0.8;11.91407868;6.8;78.0
01.09.2018;17.3;9.7;24.2;0.0;10.57718052;0.0;77.4
02.09.2018;17.8;11.3;25.1;0.1;10.16483832;0.0;71.8
03.09.2018;16.9;10.8;22.5;0.8;10.36660608;0.0;73.8
04.09.2018;17.7;11.6;24.3;1.3;10.93548348;0.0;69.3
05.09.2018;18.3;10.9;26.3;1.4;12.22910244;0.0;65.4
06.09.2018;17.4;9.9;23.8;0.6;13.66339824;0.0;63.3
07.09.2018;16.5;8.5;25.3;0.3;14.2406244;0.0;63.6
08.09.2018;16.0;6.9;25.5;0.1;13.090383;0.0;62.6
09.09.2018;16.1;6.8;25.4;0.3;8.4226572;0.0;62.8
10.09.2018;14.6;11.0;19.2;0.4;9.2095866;0.1;79.3
11.09.2018;17.9;13.1;25.1;1.0;10.29064752;0.6;72.4
12.09.2018;18.8;13.7;22.3;1.3;12.98169144;0.0;54.3
13.09.2018;15.2;6.0;21.3;1.3;13.9803426;0.0;66.5
14.09.2018;12.9;5.2;21.0;0.1;11.53618344;0.0;72.0
15.09.2018;16.3;10.5;23.7;0.1;9.57885912;0.0;65.0
16.09.2018;13.7;9.6;18.2;0.8;13.98346524;7.0;83.1
17.09.2018;12.6;8.8;17.8;0.9;11.405628;0.3;64.1
18.09.2018;12.2;7.5;17.3;1.4;12.01941468;2.3;76.4
19.09.2018;16.7;11.3;23.4;1.4;10.92275244;0.0;69.8
20.09.2018;16.7;11.3;23.4;1.4;10.92275244;0.0;69.8
21.09.2018;15.5;7.7;24.2;0.8;11.462958;0.0;75.5
22.09.2018;16.2;9.7;25.0;0.0;11.21078664;0.0;78.4
23.09.2018;20.8;16.0;27.2;1.3;11.76851952;0.0;52.3
24.09.2018;8.1;3.8;11.1;0.6;10.777005;6.0;91.9
25.09.2018;10.3;8.1;13.2;2.5;12.18891456;25.0;83.1
26.09.2018;7.0;4.8;9.5;2.5;11.98010556;1.1;82.3
27.09.2018;7.6;5.1;11.4;2.1;11.90174328;10.0;69.0
28.09.2018;9.9;6.5;13.7;3.8;10.16796096;6.0;70.4
29.09.2018;9.6;4.2;15.5;2.5;10.22828904;0.6;73.1
30.09.2018;3.7;-1.9;9.8;0.6;10.6825446;0.0;77.9
01.10.2018;8.1;5.3;12.9;1.4;10.69561224;0.0;61.6
02.10.2018;7.8;2.0;15.2;0.6;9.34788528;0.0;72.3
03.10.2018;7.2;6.3;8.3;0.9;8.00393832;5.0;96.1
04.10.2018;7.6;6.0;8.5;1.4;10.25308404;19.3;92.6
05.10.2018;5.4;3.1;6.9;1.8;10.09289988;8.0;80.6
06.10.2018;7.0;1.0;13.4;1.9;8.73272808;2.0;82.5
07.10.2018;11.3;7.0;18.0;1.8;8.6441598;0.0;76.1
08.10.2018;12.0;7.3;14.9;2.6;8.92310976;4.0;71.9
09.10.2018;2.8;-2.3;9.4;0.1;8.64879696;1.1;82.8
10.10.2018;6.6;2.3;14.8;1.0;8.3411568;0.0;72.5
11.10.2018;11.7;9.1;14.7;1.3;8.90078724;0.0;64.5
12.10.2018;7.1;-0.3;15.9;0.4;8.0197092;0.0;74.3
13.10.2018;10.5;6.7;15.8;2.0;7.74157068;0.0;75.8
14.10.2018;10.7;6.0;18.9;0.9;5.65894908;0.0;85.4
15.10.2018;13.6;8.0;19.7;0.8;7.27994268;0.0;78.5
16.10.2018;9.4;2.8;18.8;0.6;7.74265788;0.0;80.6
17.10.2018;11.2;7.3;18.7;0.3;7.06951584;0.0;67.9
18.10.2018;8.3;1.1;19.8;0.4;6.0811344;0.0;81.9
19.10.2018;10.4;5.7;18.4;0.5;5.43206412;0.0;84.4
20.10.2018;9.3;3.8;12.9;0.5;7.01157564;0.0;79.5
21.10.2018;5.3;2.2;7.4;0.1;6.16202244;0.0;79.3
22.10.2018;6.3;4.5;9.6;0.5;6.96060612;0.0;66.8
23.10.2018;2.4;0.6;5.0;0.9;6.12721584;0.0;80.6
24.10.2018;4.6;4.0;5.8;1.3;6.76571652;3.6;94.5
25.10.2018;4.8;4.3;6.0;0.9;6.22688688;2.8;94.9
26.10.2018;2.4;0.8;3.4;1.5;6.29162964;0.0;81.8
27.10.2018;2.4;0.2;5.6;1.0;6.19487136;0.0;78.1
28.10.2018;5.9;3.5;8.8;2.5;5.31907236;16.0;82.4
29.10.2018;3.2;1.1;6.7;2.3;5.53544856;0.0;80.8
30.10.2018;-0.6;-1.8;0.8;3.3;5.45880528;4.0;79.5
31.10.2018;-1.5;-3.6;1.0;2.9;5.00064156;0.0;76.9
01.11.2018;2.1;0.8;4.5;1.9;3.38435712;0.0;80.8
02.11.2018;4.5;2.3;8.3;1.8;4.18994964;0.0;80.0
03.11.2018;7.0;5.5;8.9;1.5;3.1924116;0.0;79.8
04.11.2018;8.2;7.4;9.2;1.9;4.79665944;15.0;87.4
05.11.2018;5.0;4.0;7.2;0.6;3.93750828;0.0;75.4
06.11.2018;-0.3;-2.3;3.5;0.8;3.82140792;0.0;97.6
07.11.2018;0.5;-1.3;3.1;0.6;3.78236628;0.0;98.8
08.11.2018;3.0;2.7;3.3;1.4;2.71033056;0.4;96.6
09.11.2018;2.1;1.6;2.7;0.0;3.36780324;2.0;98.6
10.11.2018;1.7;1.3;2.3;1.0;2.37505932;4.3;97.4
11.11.2018;-1.9;-5.6;2.1;4.0;4.8116682;1.0;77.9
12.11.2018;-6.8;-9.7;-2.7;2.1;4.5153216;0.0;73.1
13.11.2018;-6.6;-9.2;-2.0;1.6;4.28652036;0.0;68.5
14.11.2018;-4.5;-6.4;-1.4;2.0;3.31752492;0.0;63.0
15.11.2018;-0.8;-3.1;0.9;1.8;3.61534824;0.0;57.8
16.11.2018;-6.0;-10.1;0.4;0.1;4.09834188;0.0;72.5
17.11.2018;-5.0;-9.4;2.8;0.6;2.89248516;0.0;67.4
18.11.2018;0.5;-0.7;1.5;1.6;3.35074716;1.3;75.1
19.11.2018;1.0;0.5;2.6;0.0;3.24383544;0.8;96.5
20.11.2018;-1.1;-3.0;1.5;0.8;2.90558808;0.0;87.4
21.11.2018;-2.1;-3.6;0.3;2.4;3.17775816;0.0;81.8
22.11.2018;-1.9;-2.8;-0.5;3.1;3.08998224;0.0;75.4
23.11.2018;-1.7;-4.6;0.3;3.0;3.19843656;0.7;69.6
24.11.2018;-1.9;-4.0;-1.0;2.9;2.84640192;0.0;70.9
25.11.2018;-2.6;-3.7;-1.5;1.9;2.96888796;1.0;79.9
26.11.2018;-3.5;-5.1;-1.8;1.1;2.80809144;2.0;86.4
27.11.2018;-4.7;-7.6;-3.3;1.1;2.99852172;1.2;86.4
28.11.2018;-6.0;-7.5;-4.6;1.0;2.45654352;0.8;90.3
29.11.2018;-9.4;-11.1;-6.6;2.0;2.70055116;0.8;85.3
30.11.2018;-11.8;-16.0;-5.7;0.6;3.0939444;0.0;81.6
01.12.2018;-15.2;-17.3;-12.2;0.8;2.52812016;0.0;88.0
02.12.2018;-7.6;-13.1;-4.9;2.9;1.81088064;5.0;83.1
03.12.2018;-4.9;-5.1;-4.6;1.6;2.14355808;5.0;85.1
04.12.2018;-7.9;-11.0;-5.6;1.9;1.7257266;0.0;80.9
05.12.2018;-2.8;-4.6;-1.7;2.3;1.59035472;0.0;84.9
06.12.2018;-2.6;-3.2;-1.9;1.0;2.1804606;3.0;96.9
07.12.2018;-2.7;-3.7;-2.0;0.6;1.97501544;6.6;96.8
08.12.2018;-3.8;-4.3;-3.1;0.5;1.78160256;0.0;95.3
09.12.2018;-5.1;-7.3;-3.8;1.5;2.06757216;2.0;94.8
10.12.2018;0.1;-2.3;1.5;1.5;1.92916476;8.0;96.8
11.12.2018;0.2;-0.4;1.2;1.0;2.14538976;8.0;98.0
12.12.2018;0.1;-0.2;0.5;0.5;1.59255792;1.0;98.5
13.12.2018;-0.8;-2.2;-0.1;2.3;1.47031848;6.2;96.8
14.12.2018;-2.8;-3.4;-2.3;1.6;1.65410604;4.3;94.1
15.12.2018;-3.1;-5.0;-2.4;2.0;1.49849244;0.3;94.0
16.12.2018;-10.3;-13.7;-6.1;0.9;2.223045;0.2;92.8
17.12.2018;-15.8;-19.2;-14.2;0.3;2.22466032;0.2;89.8
18.12.2018;-12.6;-14.5;-10.3;0.6;2.05774668;3.0;92.5
19.12.2018;-8.4;-10.4;-6.9;0.4;1.903896;3.1;95.9
20.12.2018;-10.0;-12.0;-6.9;1.1;2.21485572;2.4;90.6
21.12.2018;-10.2;-11.9;-8.8;1.4;1.77353532;0.9;93.3
22.12.2018;-8.0;-10.1;-6.8;2.5;2.1635784;16.0;94.1
23.12.2018;-8.8;-9.7;-8.3;2.9;2.05206264;1.4;92.5
24.12.2018;-8.3;-8.7;-8.0;1.9;1.93714524;5.5;91.4
25.12.2018;-9.2;-11.0;-7.0;0.5;1.87063992;9.0;93.3
26.12.2018;-7.6;-8.8;-6.0;0.4;2.07287532;2.4;94.8
27.12.2018;-10.3;-12.5;-7.5;0.6;2.07628956;4.0;93.4
28.12.2018;-8.3;-9.8;-7.0;0.4;2.19739824;2.1;92.4
29.12.2018;-7.9;-14.5;-6.2;0.1;1.72927584;0.2;93.0
30.12.2018;-11.5;-18.5;-2.8;0.6;2.14932564;0.0;92.8
31.12.2018;-4.2;-6.6;-2.4;1.9;2.14605216;1.5;86.8
01.01.2019;-7.6;-11.3;-4.9;1.6;2.1603024;0.6;92.0
02.01.2019;-3.7;-4.1;-3.4;3.3;2.1199086;2.5;87.8
03.01.2019;-3.2;-3.6;-2.8;2.4;2.13125688;7.0;94.3
04.01.2019;-3.1;-4.4;-1.8;2.0;2.16628668;15.0;96.9
05.01.2019;-5.8;-7.4;-4.6;0.3;2.30463;2.0;90.9
06.01.2019;-7.6;-8.4;-6.9;0.6;2.30550768;1.2;90.4
07.01.2019;-11.1;-14.9;-8.7;1.1;2.46158532;1.0;87.0
08.01.2019;-13.3;-17.4;-10.8;1.6;2.52186912;0.2;84.4
09.01.2019;-12.5;-17.0;-10.9;1.1;2.623266;0.0;81.6
10.01.2019;-11.0;-17.0;-7.0;0.8;2.08362456;0.7;90.9
11.01.2019;-12.2;-17.1;-8.8;0.3;2.49216444;2.1;89.9
12.01.2019;-13.6;-18.5;-10.2;1.0;2.81074356;1.0;85.4
13.01.2019;-8.5;-10.8;-4.6;1.1;2.85680124;2.7;86.3
14.01.2019;-3.1;-4.6;-2.2;2.5;2.55990708;2.0;88.0
15.01.2019;-1.5;-2.6;0.1;3.0;2.73629808;3.0;83.9
16.01.2019;-9.3;-14.3;-3.5;0.8;3.04303716;2.4;91.9
17.01.2019;-6.5;-11.9;-3.7;2.4;3.08115144;0.6;87.3
18.01.2019;0.4;-2.9;2.3;3.5;2.9618496;2.9;81.5
19.01.2019;-2.4;-8.5;1.7;2.4;3.40289424;0.6;78.0
20.01.2019;-5.9;-9.2;-3.4;2.5;3.34525572;0.8;77.0
21.01.2019;-5.6;-7.1;-4.8;2.1;3.5561682;2.2;81.5
22.01.2019;-14.3;-17.8;-10.7;1.5;3.80037996;0.2;80.6
23.01.2019;-18.8;-21.8;-13.4;0.3;4.05506916;0.0;83.4
24.01.2019;-19.1;-21.2;-14.0;0.5;3.84628752;0.0;82.8
25.01.2019;-16.7;-21.0;-11.3;0.3;3.81036708;0.0;85.0
26.01.2019;-15.5;-19.6;-10.3;1.5;2.8230156;8.0;86.1
27.01.2019;-9.1;-9.9;-8.5;3.1;3.72227868;18.0;85.4
28.01.2019;-8.3;-9.8;-6.8;1.4;3.8097126;3.5;85.3
29.01.2019;-5.7;-7.0;-3.8;2.4;3.30490116;0.0;92.1
30.01.2019;-4.2;-5.2;-2.6;1.9;2.85637752;0.2;92.9
31.01.2019;-1.5;-2.9;-0.7;1.6;2.5212492;3.8;95.5
01.02.2019;-3.9;-5.8;-1.6;1.9;3.19808052;0.0;92.6
02.02.2019;-6.4;-7.5;-5.5;1.1;3.64266252;3.0;94.9
03.02.2019;-4.2;-5.8;-1.5;1.6;3.51332388;3.0;96.5
04.02.2019;1.4;-0.2;2.4;1.0;2.94955308;1.0;97.9
05.02.2019;1.2;-1.1;2.4;1.6;4.7348604;4.0;83.3
06.02.2019;-2.3;-5.3;-0.4;0.9;4.38397596;4.0;87.4
07.02.2019;-1.7;-3.3;-0.4;1.0;5.1655734;7.7;88.4
08.02.2019;-1.8;-4.8;2.3;0.5;4.43947896;0.0;81.1
09.02.2019;-2.2;-3.5;-1.1;2.1;3.399129;0.0;79.5
10.02.2019;-4.3;-5.6;-2.5;2.1;4.4462502;0.2;80.3
11.02.2019;-2.2;-4.0;-0.7;2.1;3.95945676;0.2;87.4
12.02.2019;-0.7;-2.0;1.1;2.5;3.54356316;1.0;88.4
13.02.2019;-1.3;-3.6;0.9;2.3;5.6085534;20.0;97.3
14.02.2019;-3.3;-5.0;-0.7;1.6;6.22729908;4.0;77.1
15.02.2019;-0.4;-3.3;2.3;2.8;5.5275678;0.0;82.4
16.02.2019;2.0;0.1;4.4;2.8;6.09460848;0.0;77.0
17.02.2019;1.9;-0.7;5.1;2.6;5.50703484;0.0;74.3
18.02.2019;-1.0;-2.9;1.4;4.8;7.56225792;0.0;56.0
19.02.2019;-5.4;-12.3;1.9;1.5;5.55504912;0.0;60.3
20.02.2019;-0.3;-2.1;2.2;2.9;4.0735386;0.0;71.0
21.02.2019;-0.4;-3.4;2.0;2.9;6.70300632;9.0;91.3
22.02.2019;-8.3;-9.5;-5.5;3.5;8.16191532;4.6;79.6
23.02.2019;-9.0;-12.3;-5.1;1.6;8.33669568;0.3;63.3
24.02.2019;-4.3;-6.6;-0.7;1.4;8.13935232;0.8;80.9
25.02.2019;1.0;-0.5;2.8;2.3;7.83012924;4.7;87.1
26.02.2019;1.1;0.7;1.4;1.9;8.50250052;6.7;94.8
27.02.2019;-1.2;-3.3;0.7;2.0;8.43093288;3.2;81.1
28.02.2019;-0.7;-2.9;2.0;1.3;8.41093344;0.0;74.5
01.03.2019;0.4;-0.8;2.1;1.0;8.92827504;2.6;91.9
02.03.2019;-4.9;-9.4;0.0;2.4;9.82890612;0.5;71.4
03.03.2019;-6.7;-10.5;-2.0;2.4;9.18814392;1.0;82.3
04.03.2019;-3.0;-7.4;0.5;1.1;8.70201396;3.0;85.1
05.03.2019;2.0;-0.1;4.3;2.0;7.75489572;3.4;93.1
06.03.2019;0.1;-5.0;2.9;3.0;10.3481694;4.7;82.6
07.03.2019;-6.9;-12.7;-0.9;1.4;10.37672928;0.2;55.5
08.03.2019;-1.9;-4.8;2.4;3.1;7.00141104;0.6;74.8
09.03.2019;4.0;1.6;7.0;2.5;10.19541096;1.6;74.5
10.03.2019;0.3;-4.2;4.9;1.5;9.4140324;2.0;78.0
11.03.2019;1.0;-1.1;3.6;1.1;10.74390372;2.6;90.5
12.03.2019;0.1;-1.3;2.1;1.8;11.19278952;0.0;66.3
13.03.2019;-3.7;-5.7;-1.6;1.8;10.90281708;3.5;75.3
14.03.2019;-6.7;-13.8;1.2;0.5;11.06992368;0.0;77.1
15.03.2019;-1.6;-5.1;2.6;1.5;8.00492688;0.0;73.3
16.03.2019;-1.5;-3.1;0.3;2.8;11.19698784;4.0;86.1
17.03.2019;0.3;-0.5;1.5;1.8;8.802639;0.6;88.1
18.03.2019;2.0;0.9;4.7;1.3;10.2158262;0.0;85.3
19.03.2019;2.8;1.1;5.9;2.0;10.29311712;1.3;84.8
20.03.2019;3.6;1.5;6.2;0.9;11.21410008;1.3;82.9
21.03.2019;1.7;-1.0;3.6;0.4;12.50984088;0.1;74.3
22.03.2019;1.2;-0.4;2.4;1.6;12.12638652;4.1;88.3
23.03.2019;1.9;-0.1;4.6;2.4;12.95270172;6.8;78.8
24.03.2019;-1.7;-6.1;2.4;0.6;11.94868728;3.0;86.0
25.03.2019;2.3;-1.3;6.3;1.5;14.2672806;4.4;74.8
26.03.2019;1.8;-1.5;5.9;1.3;11.589417;0.1;65.5
27.03.2019;1.2;-3.8;5.1;1.6;14.17989024;0.7;68.6
28.03.2019;-0.9;-4.7;2.1;1.4;13.585797;0.4;70.9
29.03.2019;0.9;-3.0;4.3;0.4;12.50094096;0.0;67.8
30.03.2019;4.2;1.7;7.3;1.5;11.7382482;0.0;84.4
31.03.2019;7.3;2.0;14.1;1.3;13.75078896;0.0;67.8
01.04.2019;6.6;3.2;9.4;3.0;15.919344;0.0;55.8
02.04.2019;3.0;-1.6;7.4;2.1;16.03450908;0.0;67.3
03.04.2019;3.2;-2.7;9.7;1.1;14.31909756;0.0;50.8
04.04.2019;4.2;-1.5;10.2;1.0;13.91504076;0.0;45.3
05.04.2019;3.0;0.5;5.0;0.9;13.25448648;0.0;56.1
06.04.2019;3.5;1.1;4.8;1.1;15.9406506;0.0;74.5
